Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Season,Review Rating,Subscription Status,Payment Method,Previous Purchases,Category_Avg_Purchase,Location_Total_Revenue,Item_Avg_Rating,Payment_Method_Count
35,Male,Sunglasses,Accessories,48,Oklahoma,Winter,3.5,Yes,Venmo,24,59.83870967741935,4376,3.7447204968944097,653
28,Male,T-shirt,Clothing,45,California,Spring,2.9,Yes,Credit Card,8,60.025331030512376,5605,3.7829931972789117,696
32,Male,Belt,Accessories,88,Nevada,Spring,3.0,Yes,Venmo,12,59.83870967741935,5514,3.761490683229814,653
39,Male,Sneakers,Footwear,57,Arizona,Spring,3.7,Yes,Debit Card,48,60.25542570951586,4326,3.7579310344827586,633
28,Male,Hat,Accessories,68,North Carolina,Summer,4.4,Yes,Debit Card,6,59.83870967741935,4742,3.806493506493507,633
47,Male,Gloves,Accessories,94,New York,Spring,4.5,Yes,Venmo,14,59.83870967741935,5257,3.8642857142857143,653
20,Male,Pants,Clothing,41,Wyoming,Spring,4.8,Yes,Venmo,34,60.025331030512376,4309,3.7187134502923977,653
63,Male,Socks,Clothing,83,South Dakota,Summer,2.9,Yes,PayPal,12,60.025331030512376,4236,3.750943396226415,638
25,Male,Jacket,Outerwear,22,Arkansas,Spring,3.2,Yes,Debit Card,11,57.17283950617284,4828,3.76319018404908,633
29,Male,Shoes,Footwear,74,Texas,Spring,3.3,Yes,Cash,5,60.25542570951586,4712,3.7473333333333336,648
50,Male,Jeans,Clothing,90,Rhode Island,Winter,4.2,Yes,Venmo,25,60.025331030512376,3871,3.648387096774193,653
18,Male,Socks,Clothing,79,New Hampshire,Spring,2.9,Yes,Credit Card,11,60.025331030512376,4219,3.750943396226415,696
70,Male,Sandals,Footwear,28,Ohio,Spring,4.6,Yes,Cash,27,60.25542570951586,4649,3.84125,648
66,Male,Scarf,Accessories,88,Utah,Fall,4.1,Yes,Venmo,43,59.83870967741935,4443,3.6999999999999997,653
28,Male,Blouse,Clothing,26,Tennessee,Spring,3.1,Yes,Bank Transfer,18,60.025331030512376,4772,3.683625730994152,632
54,Male,Jewelry,Accessories,27,Hawaii,Winter,4.2,Yes,Bank Transfer,32,59.83870967741935,3752,3.756140350877193,632
19,Male,Sweater,Clothing,83,Arizona,Fall,4.5,Yes,PayPal,27,60.025331030512376,4326,3.767073170731707,638
20,Male,Gloves,Accessories,39,South Dakota,Summer,3.7,Yes,PayPal,24,59.83870967741935,4236,3.8642857142857143,638
43,Male,Sunglasses,Accessories,89,New Jersey,Winter,3.7,Yes,Cash,31,59.83870967741935,3802,3.7447204968944097,648
38,Male,Coat,Outerwear,68,North Dakota,Winter,3.4,Yes,Debit Card,39,57.17283950617284,5220,3.730434782608696,633
50,Male,Dress,Clothing,90,Iowa,Summer,3.0,Yes,Venmo,36,60.025331030512376,4201,3.7548192771084334,653
64,Male,Skirt,Clothing,34,Ohio,Fall,4.2,Yes,Debit Card,5,60.025331030512376,4649,3.7822784810126584,633
49,Male,Pants,Clothing,51,Vermont,Summer,2.9,Yes,PayPal,47,60.025331030512376,4860,3.7187134502923977,638
47,Male,Sweater,Clothing,45,Montana,Winter,3.5,Yes,Credit Card,29,60.025331030512376,5784,3.767073170731707,696
36,Male,Hoodie,Clothing,88,Delaware,Winter,4.1,Yes,PayPal,43,60.025331030512376,4758,3.7192052980132453,638
55,Male,Coat,Outerwear,85,New York,Summer,4.3,Yes,Credit Card,40,57.17283950617284,5257,3.730434782608696,696
25,Male,Jewelry,Accessories,100,Kentucky,Winter,2.8,Yes,Credit Card,4,59.83870967741935,4402,3.756140350877193,696
53,Male,Belt,Accessories,42,Oregon,Spring,4.9,Yes,Debit Card,39,59.83870967741935,4243,3.761490683229814,633
49,Male,Sandals,Footwear,53,Rhode Island,Summer,3.3,Yes,Cash,45,60.25542570951586,3871,3.84125,648
35,Male,Sunglasses,Accessories,86,Nevada,Spring,3.2,Yes,Credit Card,20,59.83870967741935,5514,3.7447204968944097,696
29,Male,Sweater,Clothing,66,Montana,Spring,4.4,Yes,Credit Card,14,60.025331030512376,5784,3.767073170731707,696
47,Male,Belt,Accessories,100,Pennsylvania,Winter,4.8,Yes,Venmo,33,59.83870967741935,4926,3.761490683229814,653
53,Male,Handbag,Accessories,47,Alaska,Fall,4.2,Yes,Cash,18,59.83870967741935,4867,3.775163398692811,648
33,Male,Skirt,Clothing,25,Mississippi,Fall,4.0,Yes,Debit Card,9,60.025331030512376,4883,3.7822784810126584,633
21,Male,Handbag,Accessories,51,Wyoming,Winter,2.5,Yes,PayPal,34,59.83870967741935,4309,3.775163398692811,638
32,Male,Shorts,Clothing,41,Delaware,Summer,3.9,Yes,Cash,33,60.025331030512376,4758,3.7114649681528666,648
52,Male,Boots,Footwear,73,Oklahoma,Winter,4.9,Yes,PayPal,15,60.25542570951586,4376,3.8125,638
67,Male,Sunglasses,Accessories,42,Indiana,Winter,3.5,Yes,Credit Card,4,59.83870967741935,4655,3.7447204968944097,696
43,Male,Scarf,Accessories,20,Maryland,Spring,4.2,Yes,Debit Card,25,59.83870967741935,4795,3.6999999999999997,633
58,Male,Jewelry,Accessories,30,South Dakota,Spring,4.7,Yes,Venmo,20,59.83870967741935,4236,3.756140350877193,653
20,Male,Handbag,Accessories,53,West Virginia,Summer,4.5,Yes,PayPal,5,59.83870967741935,5174,3.775163398692811,638
61,Male,Gloves,Accessories,74,Alabama,Spring,2.8,Yes,Venmo,16,59.83870967741935,5261,3.8642857142857143,653
32,Male,Jeans,Clothing,57,Louisiana,Fall,2.9,Yes,Credit Card,13,60.025331030512376,4848,3.648387096774193,696
38,Male,Hat,Accessories,57,Montana,Winter,3.2,Yes,Bank Transfer,11,59.83870967741935,5784,3.806493506493507,632
21,Male,Jeans,Clothing,77,California,Winter,4.9,Yes,Cash,21,60.025331030512376,5605,3.648387096774193,648
37,Male,Pants,Clothing,40,Hawaii,Summer,3.7,Yes,Cash,6,60.025331030512376,3752,3.7187134502923977,648
27,Male,Shorts,Clothing,46,Iowa,Summer,4.3,Yes,Credit Card,29,60.025331030512376,4201,3.7114649681528666,696
36,Male,Pants,Clothing,78,Colorado,Fall,3.9,Yes,Venmo,15,60.025331030512376,4222,3.7187134502923977,653
32,Male,Backpack,Accessories,59,Michigan,Spring,3.2,Yes,Venmo,17,59.83870967741935,4533,3.7524475524475527,653
51,Male,Jewelry,Accessories,75,Louisiana,Summer,3.1,Yes,Cash,32,59.83870967741935,4848,3.756140350877193,648
64,Male,Sweater,Clothing,54,Maryland,Spring,3.9,Yes,Venmo,42,60.025331030512376,4795,3.767073170731707,653
68,Male,Shoes,Footwear,42,Georgia,Spring,2.6,Yes,Venmo,21,60.25542570951586,4645,3.7473333333333336,653
68,Male,Blouse,Clothing,44,Georgia,Winter,3.3,Yes,PayPal,9,60.025331030512376,4645,3.683625730994152,638
33,Male,Jeans,Clothing,52,North Dakota,Fall,4.6,Yes,Debit Card,16,60.025331030512376,5220,3.648387096774193,633
65,Male,Sunglasses,Accessories,69,Maryland,Summer,4.6,Yes,Credit Card,42,59.83870967741935,4795,3.7447204968944097,696
48,Male,Jewelry,Accessories,26,Oregon,Summer,4.4,Yes,PayPal,37,59.83870967741935,4243,3.756140350877193,638
69,Male,Coat,Outerwear,33,North Dakota,Spring,4.2,Yes,Cash,32,57.17283950617284,5220,3.730434782608696,648
59,Male,Jewelry,Accessories,32,Maryland,Spring,3.0,Yes,Credit Card,28,59.83870967741935,4795,3.756140350877193,696
48,Male,Backpack,Accessories,85,Virginia,Winter,4.0,Yes,Debit Card,13,59.83870967741935,4842,3.7524475524475527,633
25,Male,Skirt,Clothing,30,South Dakota,Fall,3.5,Yes,Debit Card,11,60.025331030512376,4236,3.7822784810126584,633
29,Male,Shirt,Clothing,29,Georgia,Winter,3.0,Yes,Credit Card,36,60.025331030512376,4645,3.629585798816568,696
57,Male,Sweater,Clothing,95,Hawaii,Spring,3.7,Yes,Bank Transfer,23,60.025331030512376,3752,3.767073170731707,632
23,Male,Sneakers,Footwear,69,Arkansas,Summer,4.0,Yes,Credit Card,37,60.25542570951586,4828,3.7579310344827586,696
45,Male,Sandals,Footwear,69,Montana,Fall,4.2,Yes,Debit Card,21,60.25542570951586,5784,3.84125,633
38,Male,Belt,Accessories,61,Oklahoma,Spring,2.5,Yes,Bank Transfer,22,59.83870967741935,4376,3.761490683229814,632
21,Male,Skirt,Clothing,94,Minnesota,Summer,3.0,Yes,Debit Card,9,60.025331030512376,4977,3.7822784810126584,633
32,Male,Sweater,Clothing,30,Montana,Fall,3.2,Yes,Debit Card,16,60.025331030512376,5784,3.767073170731707,633
63,Male,Skirt,Clothing,45,Ohio,Summer,3.5,Yes,PayPal,4,60.025331030512376,4649,3.7822784810126584,638
29,Male,Handbag,Accessories,39,Kentucky,Summer,4.8,Yes,Credit Card,3,59.83870967741935,4402,3.775163398692811,696
27,Male,Jewelry,Accessories,51,Nebraska,Summer,2.6,Yes,Cash,6,59.83870967741935,5172,3.756140350877193,648
56,Male,Scarf,Accessories,37,Delaware,Spring,3.4,Yes,Cash,18,59.83870967741935,4758,3.6999999999999997,648
30,Male,T-shirt,Clothing,62,North Carolina,Winter,3.7,Yes,Credit Card,34,60.025331030512376,4742,3.7829931972789117,696
49,Male,Coat,Outerwear,85,New York,Fall,4.5,Yes,Debit Card,26,57.17283950617284,5257,3.730434782608696,633
58,Male,T-shirt,Clothing,33,Colorado,Winter,3.7,Yes,Bank Transfer,50,60.025331030512376,4222,3.7829931972789117,632
57,Male,Dress,Clothing,26,Delaware,Fall,3.3,Yes,Credit Card,40,60.025331030512376,4758,3.7548192771084334,696
60,Male,Shoes,Footwear,99,Utah,Spring,4.7,Yes,Credit Card,24,60.25542570951586,4443,3.7473333333333336,696
69,Male,Handbag,Accessories,39,Connecticut,Spring,2.7,Yes,PayPal,33,59.83870967741935,4226,3.775163398692811,638
70,Male,Skirt,Clothing,20,New Jersey,Spring,4.6,Yes,Cash,19,60.025331030512376,3802,3.7822784810126584,648
53,Male,Sunglasses,Accessories,42,West Virginia,Winter,2.7,Yes,Venmo,24,59.83870967741935,5174,3.7447204968944097,653
25,Male,Sandals,Footwear,74,Indiana,Spring,4.8,Yes,PayPal,19,60.25542570951586,4655,3.84125,638
48,Male,Shoes,Footwear,26,Delaware,Summer,4.4,Yes,Bank Transfer,4,60.25542570951586,4758,3.7473333333333336,632
69,Male,T-shirt,Clothing,53,Maryland,Winter,4.0,Yes,Cash,11,60.025331030512376,4795,3.7829931972789117,648
25,Male,Sneakers,Footwear,80,Pennsylvania,Summer,3.2,Yes,Credit Card,28,60.25542570951586,4926,3.7579310344827586,696
29,Male,Hat,Accessories,98,Iowa,Spring,4.4,Yes,Cash,24,59.83870967741935,4201,3.806493506493507,648
46,Male,Skirt,Clothing,95,Pennsylvania,Spring,3.8,Yes,Debit Card,25,60.025331030512376,4926,3.7822784810126584,633
37,Male,Sweater,Clothing,44,Delaware,Summer,3.6,Yes,Venmo,27,60.025331030512376,4758,3.767073170731707,653
20,Male,Sandals,Footwear,60,Oregon,Summer,3.3,Yes,Cash,49,60.25542570951586,4243,3.84125,648
40,Male,Dress,Clothing,84,Oregon,Winter,3.4,Yes,Venmo,45,60.025331030512376,4243,3.7548192771084334,653
60,Male,Sweater,Clothing,59,Utah,Fall,3.5,Yes,Debit Card,26,60.025331030512376,4443,3.767073170731707,633
26,Male,Jacket,Outerwear,49,North Dakota,Summer,3.6,Yes,Debit Card,4,57.17283950617284,5220,3.76319018404908,633
29,Male,Gloves,Accessories,32,Florida,Winter,3.2,Yes,Cash,3,59.83870967741935,3798,3.8642857142857143,648
66,Male,Handbag,Accessories,29,Maryland,Fall,3.7,Yes,Bank Transfer,45,59.83870967741935,4795,3.775163398692811,632
66,Male,Dress,Clothing,22,Minnesota,Spring,4.5,Yes,Bank Transfer,21,60.025331030512376,4977,3.7548192771084334,632
56,Male,Pants,Clothing,85,Montana,Winter,4.6,Yes,Debit Card,50,60.025331030512376,5784,3.7187134502923977,633
69,Male,Jeans,Clothing,52,Rhode Island,Winter,4.1,Yes,Debit Card,19,60.025331030512376,3871,3.648387096774193,633
38,Male,Pants,Clothing,89,Massachusetts,Spring,3.4,Yes,Bank Transfer,6,60.025331030512376,4384,3.7187134502923977,632
42,Male,Dress,Clothing,77,Vermont,Spring,3.7,Yes,PayPal,50,60.025331030512376,4860,3.7548192771084334,638
30,Male,Pants,Clothing,24,New Jersey,Summer,3.3,Yes,PayPal,17,60.025331030512376,3802,3.7187134502923977,638
66,Male,Jewelry,Accessories,24,Wisconsin,Spring,4.5,Yes,Venmo,24,59.83870967741935,4196,3.756140350877193,653
36,Male,Handbag,Accessories,22,California,Fall,3.3,Yes,Bank Transfer,46,59.83870967741935,5605,3.775163398692811,632
58,Male,Sweater,Clothing,82,West Virginia,Fall,4.3,Yes,Bank Transfer,42,60.025331030512376,5174,3.767073170731707,632
45,Male,Backpack,Accessories,67,South Dakota,Winter,2.5,Yes,PayPal,10,59.83870967741935,4236,3.7524475524475527,638
47,Male,Shorts,Clothing,74,Maine,Spring,2.6,Yes,Venmo,1,60.025331030512376,4388,3.7114649681528666,653
66,Male,Jewelry,Accessories,72,Kansas,Summer,4.9,Yes,PayPal,28,59.83870967741935,3437,3.756140350877193,638
41,Male,Sneakers,Footwear,36,Vermont,Summer,4.7,Yes,Credit Card,48,60.25542570951586,4860,3.7579310344827586,696
41,Male,Belt,Accessories,95,Tennessee,Winter,3.0,Yes,Credit Card,47,59.83870967741935,4772,3.761490683229814,696
66,Male,Hoodie,Clothing,78,Tennessee,Winter,3.5,Yes,Venmo,29,60.025331030512376,4772,3.7192052980132453,653
37,Male,Shirt,Clothing,82,Wyoming,Summer,4.8,Yes,Credit Card,37,60.025331030512376,4309,3.629585798816568,696
70,Male,Pants,Clothing,70,Vermont,Winter,4.3,Yes,Debit Card,38,60.025331030512376,4860,3.7187134502923977,633
62,Male,Scarf,Accessories,41,New Jersey,Fall,3.2,Yes,Cash,48,59.83870967741935,3802,3.6999999999999997,648
61,Male,Coat,Outerwear,42,Iowa,Summer,3.1,Yes,PayPal,36,57.17283950617284,4201,3.730434782608696,638
48,Male,Coat,Outerwear,50,Florida,Fall,2.8,Yes,Debit Card,9,57.17283950617284,3798,3.730434782608696,633
70,Male,Socks,Clothing,31,Nevada,Summer,2.9,Yes,Debit Card,34,60.025331030512376,5514,3.750943396226415,633
46,Male,Sweater,Clothing,51,North Dakota,Winter,3.7,Yes,Bank Transfer,43,60.025331030512376,5220,3.767073170731707,632
31,Male,Shirt,Clothing,98,Florida,Fall,3.3,Yes,Credit Card,46,60.025331030512376,3798,3.629585798816568,696
19,Male,Shirt,Clothing,86,New York,Winter,2.8,Yes,Cash,5,60.025331030512376,5257,3.629585798816568,648
39,Male,Sweater,Clothing,64,Alaska,Winter,4.5,Yes,Cash,15,60.025331030512376,4867,3.767073170731707,648
41,Male,Blouse,Clothing,46,Kansas,Fall,2.6,Yes,PayPal,30,60.025331030512376,3437,3.683625730994152,638
20,Male,Sweater,Clothing,85,Oregon,Spring,3.7,Yes,Cash,44,60.025331030512376,4243,3.767073170731707,648
36,Male,Hat,Accessories,81,Rhode Island,Fall,4.4,Yes,Debit Card,16,59.83870967741935,3871,3.806493506493507,633
32,Male,Sweater,Clothing,59,New Mexico,Winter,4.3,Yes,Cash,16,60.025331030512376,5014,3.767073170731707,648
69,Male,Hoodie,Clothing,79,Massachusetts,Winter,3.5,Yes,Venmo,16,60.025331030512376,4384,3.7192052980132453,653
40,Male,Shorts,Clothing,33,Pennsylvania,Spring,3.8,Yes,Credit Card,21,60.025331030512376,4926,3.7114649681528666,696
40,Male,Shorts,Clothing,47,New Jersey,Summer,3.5,Yes,Cash,39,60.025331030512376,3802,3.7114649681528666,648
20,Male,Hat,Accessories,20,Utah,Summer,4.6,Yes,Credit Card,40,59.83870967741935,4443,3.806493506493507,696
64,Male,Coat,Outerwear,36,Kentucky,Spring,2.6,Yes,Bank Transfer,48,57.17283950617284,4402,3.730434782608696,632
27,Male,Sandals,Footwear,39,Nebraska,Summer,4.4,Yes,Cash,26,60.25542570951586,5172,3.84125,648
24,Male,Skirt,Clothing,71,Virginia,Winter,4.0,Yes,PayPal,46,60.025331030512376,4842,3.7822784810126584,638
48,Male,Shoes,Footwear,59,Wyoming,Winter,4.4,Yes,Cash,27,60.25542570951586,4309,3.7473333333333336,648
49,Male,Jeans,Clothing,50,New Mexico,Spring,4.7,Yes,Credit Card,5,60.025331030512376,5014,3.648387096774193,696
36,Male,Sandals,Footwear,41,Oregon,Fall,3.9,Yes,Credit Card,43,60.25542570951586,4243,3.84125,696
56,Male,Blouse,Clothing,59,South Carolina,Fall,2.7,Yes,Bank Transfer,17,60.025331030512376,4439,3.683625730994152,632
37,Male,Hat,Accessories,87,Arizona,Winter,3.7,Yes,Cash,3,59.83870967741935,4326,3.806493506493507,648
42,Male,Sweater,Clothing,68,Kentucky,Spring,2.6,Yes,Venmo,47,60.025331030512376,4402,3.767073170731707,653
28,Male,Skirt,Clothing,90,New York,Winter,3.9,Yes,Cash,24,60.025331030512376,5257,3.7822784810126584,648
27,Male,Jeans,Clothing,71,Texas,Fall,4.9,Yes,Venmo,12,60.025331030512376,4712,3.648387096774193,653
63,Male,Sneakers,Footwear,64,Missouri,Fall,4.1,Yes,Credit Card,35,60.25542570951586,4691,3.7579310344827586,696
58,Male,Jewelry,Accessories,76,Pennsylvania,Fall,3.0,Yes,PayPal,42,59.83870967741935,4926,3.756140350877193,638
37,Male,Jewelry,Accessories,42,Oregon,Fall,4.1,Yes,Credit Card,1,59.83870967741935,4243,3.756140350877193,696
56,Male,Pants,Clothing,80,Nevada,Spring,3.8,Yes,Debit Card,27,60.025331030512376,5514,3.7187134502923977,633
18,Male,Belt,Accessories,56,Arkansas,Spring,4.0,Yes,Bank Transfer,16,59.83870967741935,4828,3.761490683229814,632
48,Male,Hat,Accessories,25,Minnesota,Summer,3.6,Yes,Debit Card,36,59.83870967741935,4977,3.806493506493507,633
31,Male,Sneakers,Footwear,74,Georgia,Winter,3.0,Yes,Debit Card,30,60.25542570951586,4645,3.7579310344827586,633
51,Male,Pants,Clothing,30,Rhode Island,Summer,3.0,Yes,Bank Transfer,18,60.025331030512376,3871,3.7187134502923977,632
65,Male,T-shirt,Clothing,96,Nevada,Spring,2.6,Yes,Bank Transfer,45,60.025331030512376,5514,3.7829931972789117,632
53,Male,Sneakers,Footwear,64,Texas,Fall,3.4,Yes,Cash,1,60.25542570951586,4712,3.7579310344827586,648
55,Male,Shorts,Clothing,88,Florida,Winter,3.1,Yes,Cash,42,60.025331030512376,3798,3.7114649681528666,648
62,Male,Shoes,Footwear,88,North Dakota,Summer,3.0,Yes,Debit Card,7,60.25542570951586,5220,3.7473333333333336,633
55,Male,Gloves,Accessories,88,West Virginia,Summer,3.7,Yes,PayPal,50,59.83870967741935,5174,3.8642857142857143,638
64,Male,Socks,Clothing,36,Nebraska,Spring,3.5,Yes,Bank Transfer,37,60.025331030512376,5172,3.750943396226415,632
52,Male,Dress,Clothing,40,Tennessee,Spring,2.8,Yes,Credit Card,18,60.025331030512376,4772,3.7548192771084334,696
24,Male,Handbag,Accessories,39,Oklahoma,Spring,4.5,Yes,Venmo,29,59.83870967741935,4376,3.775163398692811,653
38,Male,Belt,Accessories,40,Wisconsin,Summer,3.3,Yes,Cash,45,59.83870967741935,4196,3.761490683229814,648
59,Male,Scarf,Accessories,34,Oregon,Winter,3.4,Yes,Credit Card,13,59.83870967741935,4243,3.6999999999999997,696
27,Male,Sneakers,Footwear,83,North Carolina,Winter,3.2,Yes,Bank Transfer,47,60.25542570951586,4742,3.7579310344827586,632
24,Male,Sweater,Clothing,85,Pennsylvania,Summer,3.7,Yes,Credit Card,7,60.025331030512376,4926,3.767073170731707,696
23,Male,Coat,Outerwear,27,North Dakota,Summer,4.6,Yes,Bank Transfer,11,57.17283950617284,5220,3.730434782608696,632
69,Male,Jewelry,Accessories,78,Ohio,Spring,5.0,Yes,Bank Transfer,39,59.83870967741935,4649,3.756140350877193,632
59,Male,Sunglasses,Accessories,32,Oklahoma,Summer,4.4,Yes,Debit Card,6,59.83870967741935,4376,3.7447204968944097,633
51,Male,Shoes,Footwear,51,South Carolina,Fall,4.9,Yes,PayPal,2,60.25542570951586,4439,3.7473333333333336,638
63,Male,Scarf,Accessories,32,Maine,Spring,4.1,Yes,Debit Card,39,59.83870967741935,4388,3.6999999999999997,633
54,Male,Dress,Clothing,62,Nevada,Winter,4.9,Yes,Cash,23,60.025331030512376,5514,3.7548192771084334,648
32,Male,T-shirt,Clothing,29,Montana,Fall,4.7,Yes,Debit Card,46,60.025331030512376,5784,3.7829931972789117,633
39,Male,Backpack,Accessories,69,New Hampshire,Fall,3.0,Yes,PayPal,19,59.83870967741935,4219,3.7524475524475527,638
66,Male,Jewelry,Accessories,25,Maine,Winter,3.4,Yes,Debit Card,3,59.83870967741935,4388,3.756140350877193,633
28,Male,Jeans,Clothing,76,California,Winter,3.2,Yes,PayPal,47,60.025331030512376,5605,3.648387096774193,638
50,Male,Sunglasses,Accessories,77,West Virginia,Fall,2.9,Yes,Credit Card,6,59.83870967741935,5174,3.7447204968944097,696
70,Male,Sweater,Clothing,33,California,Fall,4.5,Yes,Credit Card,6,60.025331030512376,5605,3.767073170731707,696
67,Male,Shorts,Clothing,93,West Virginia,Fall,2.7,Yes,Credit Card,12,60.025331030512376,5174,3.7114649681528666,696
64,Male,Jewelry,Accessories,39,Louisiana,Spring,3.4,Yes,Cash,40,59.83870967741935,4848,3.756140350877193,648
45,Male,Coat,Outerwear,93,Georgia,Summer,4.6,Yes,Cash,38,57.17283950617284,4645,3.730434782608696,648
22,Male,Handbag,Accessories,82,Washington,Summer,2.7,Yes,Credit Card,10,59.83870967741935,4623,3.775163398692811,696
27,Male,Boots,Footwear,42,Virginia,Spring,4.2,Yes,Venmo,28,60.25542570951586,4842,3.8125,653
25,Male,Gloves,Accessories,71,Indiana,Winter,3.2,Yes,Debit Card,19,59.83870967741935,4655,3.8642857142857143,633
37,Male,Sweater,Clothing,86,Minnesota,Spring,4.8,Yes,Cash,25,60.025331030512376,4977,3.767073170731707,648
26,Male,T-shirt,Clothing,82,Idaho,Spring,3.3,Yes,PayPal,38,60.025331030512376,5587,3.7829931972789117,638
33,Male,Shoes,Footwear,65,Vermont,Fall,4.2,Yes,Credit Card,6,60.25542570951586,4860,3.7473333333333336,696
43,Male,Scarf,Accessories,29,North Dakota,Spring,4.8,Yes,PayPal,7,59.83870967741935,5220,3.6999999999999997,638
37,Male,Sneakers,Footwear,65,Rhode Island,Winter,4.9,Yes,Cash,2,60.25542570951586,3871,3.7579310344827586,648
46,Male,Dress,Clothing,88,South Carolina,Fall,3.9,Yes,Bank Transfer,24,60.025331030512376,4439,3.7548192771084334,632
22,Male,Belt,Accessories,46,Mississippi,Fall,3.0,Yes,Venmo,26,59.83870967741935,4883,3.761490683229814,653
20,Male,Boots,Footwear,67,Montana,Winter,4.6,Yes,PayPal,25,60.25542570951586,5784,3.8125,638
60,Male,Scarf,Accessories,35,Idaho,Fall,3.5,Yes,Credit Card,10,59.83870967741935,5587,3.6999999999999997,696
39,Male,Boots,Footwear,66,Utah,Winter,4.8,Yes,Venmo,14,60.25542570951586,4443,3.8125,653
43,Male,T-shirt,Clothing,91,Oklahoma,Fall,4.8,Yes,Bank Transfer,21,60.025331030512376,4376,3.7829931972789117,632
31,Male,Backpack,Accessories,78,California,Fall,3.0,Yes,PayPal,26,59.83870967741935,5605,3.7524475524475527,638
19,Male,Sneakers,Footwear,45,Nevada,Winter,4.5,Yes,Credit Card,12,60.25542570951586,5514,3.7579310344827586,696
35,Male,T-shirt,Clothing,93,Delaware,Spring,4.8,Yes,Credit Card,11,60.025331030512376,4758,3.7829931972789117,696
41,Male,Jeans,Clothing,74,South Carolina,Summer,3.8,Yes,Debit Card,15,60.025331030512376,4439,3.648387096774193,633
52,Male,Gloves,Accessories,55,Maryland,Spring,4.6,Yes,Debit Card,13,59.83870967741935,4795,3.8642857142857143,633
45,Male,Hoodie,Clothing,76,North Carolina,Spring,3.1,Yes,Debit Card,5,60.025331030512376,4742,3.7192052980132453,633
34,Male,Sneakers,Footwear,66,Alabama,Spring,3.4,Yes,Credit Card,36,60.25542570951586,5261,3.7579310344827586,696
